,Sejuani,224,,,,,,,,,,,,,
Emily,Evelynn,314,Silver,,,,,,,,,,,,
,Ryze,608,,,,,,,,,,,,,
,Miss Fortune,618,,,,,,,,,,,,,
Madison,Alistar,332,Silver,,,,,,,,,,,,
,Sona,469,,,,,,,,,,,,,
,Fiora,664,,,,,,,,,,,,,
Hannah,Kalista,202,Silver,,,,,,,,,,,,
,Amumu,441,,,,,,,,,,,,,
,Karma,91,,,,,,,,,,,,,
Emma,Vladimir,44,Silver,,,,,,,,,,,,
,Aatrox,500,,,,,,,,,,,,,
,Syndra,93,,,,,,,,,,,,,
Ashley,Fiddlesticks,351,Silver,,,,,,,,,,,,
,Jinx,680,,,,,,,,,,,,,
,Galio,97,,,,,,,,,,,,,
Alexis,Draven,597,Silver,,,,,,,,,,,,
,Tryndamere,703,,,,,,,,,,,,,
,Kassadin,412,,,,,,,,,,,,,
Samantha,Azir,493,Silver,,,,,,,,,,,,
,Aatrox,442,,,,,,,,,,,,,
,Caitlyn,496,,,,,,,,,,,,,
Sarah,Udyr,268,Silver,,,,,,,,,,,,
,Corki,444,,,,,,,,,,,,,
,Singed,616,,,,,,,,,,,,,
Abigail,Yorick,432,Silver,,,,,,,,,,,,
,Rumble,226,,,,,,,,,,,,,
,Leona,791,,,,,,,,,,,,,
Olivia,Twitch,131,Silver,,,,,,,,,,,,
,Trundle,737,,,,,,,,,,,,,
,Xerath,703,,,,,,,,,,,,,
Elizabeth,Jarvan IV,498,Silver,,,,,,,,,,,,
,Fiddlesticks,41,,,,,,,,,,,,,
,Ekko,300,,,,,,,,,,,,,
Alyssa,Xin Zhao,383,Silver,,,,,,,,,,,,
,Nami,357,,,,,,,,,,,,,
,Twitch,680,,,,,,,,,,,,,
Jessica,Karthus,425,Silver,,,,,,,,,,,,
,Kog'Maw,430,,,,,,,,,,,,,
,Katarina,351,,,,,,,,,,,,,
Grace,Yasuo,368,Silver,,,,,,,,,,,,
,Annie,725,,,,,,,,,,,,,
,Garen,108,,,,,,,,,,,,,
Lauren,Xin Zhao,411,Silver,,,,,,,,,,,,
,Teemo,57,,,,,,,,,,,,,
,Corki,461,,,,,,,,,,,,,
Taylor,Sejuani,70,Silver,,,,,,,,,,,,
,Nasus,96,,,,,,,,,,,,,
,Wukong,293,,,,,,,,,,,,,
Kayla,Kassadin,164,Silver,,,,,,,,,,,,
,Lee Sin,660,,,,,,,,,,,,,
,Yorick,445,,,,,,,,,,,,,
Brianna,Gangplank,136,Silver,,,,,,,,,,,,
,Shaco,32,,,,,,,,,,,,,
,Renekton,588,,,,,,,,,,,,,
Isabella,Malzahar,552,Silver,,,,,,,,,,,,
,Jarvan IV,167,,,,,,,,,,,,,
,Gragas,542,,,,,,,,,,,,,
Anna,Akali,454,Silver,,,,,,,,,,,,
,Nasus,492,,,,,,,,,,,,,
,Fizz,388,,,,,,,,,,,,,
Victoria,Nasus,704,Silver,,,,,,,,,,,,
,Varus,324,,,,,,,,,,,,,
,Amumu,439,,,,,,,,,,,,,
Sydney,Olaf,190,Silver,,,,,,,,,,,,
,Ahri,799,,,,,,,,,,,,,
,Vayne,331,,,,,,,,,,,,,
Megan,Shen,481,Silver,,,,,,,,,,,,
,Thresh,177,,,,,,,,,,,,,
,Zilean,504,,,,,,,,,,,,,
Rachel,Caitlyn,222,Silver,,,,,,,,,,,,
,Urgot,505,,,,,,,,,,,,,
,Katarina,209,,,,,,,,,,,,,
Jasmine,Fiddlesticks,710,Silver,,,,,,,,,,,,
,Dr. Mundo,27,,,,,,,,,,,,,
,Akali,610,,,,,,,,,,,,,
Natalie,Zed,252,Silver,,,,,,,,,,,,
,Jarvan IV,104,,,,,,,,,,,,,
,Aatrox,119,,,,,,,,,,,,,
Sophia,Xerath,198,Silver,,,,,,,,,,,,
,Jinx,525,,,,,,,,,,,,,
,Teemo,400,,,,,,,,,,,,,
Chloe,Lux,274,Silver,,,,,,,,,,,,
,Tryndamere,414,,,,,,,,,,,,,
,Galio,606,,,,,,,,,,,,,
Morgan,Ryze,413,Silver,,,,,,,,,,,,
,Nidalee,622,,,,,,,,,,,,,
,Ryze,431,,,,,,,,,,,,,
Hailey,Sion,230,Silver,,,,,,,,,,,,
,Vladimir,728,,,,,,,,,,,,,
,Zac,650,,,,,,,,,,,,,
Jennifer,Caitlyn,435,Silver,,,,,,,,,,,,
,Shen,732,,,,,,,,,,,,,
,Zac,194,,,,,,,,,,,,,
Destiny,Sion,788,Silver,,,,,,,,,,,,
,Morgana,603,,,,,,,,,,,,,
,Sejuani,424,,,,,,,,,,,,,
Julia,Ekko,457,Silver,,,,,,,,,,,,
,Sona,335,,,,,,,,,,,,,
,Kennen,515,,,,,,,,,,,,,
Kaitlyn,Sona,620,Silver,,,,,,,,,,,,
,Ekko,275,,,,,,,,,,,,,
,Brand,557,,,,,,,,,,,,,
Haley,Volibear,296,Silver,,,,,,,,,,,,
,Janna,518,,,,,,,,,,,,,
,Rumble,359,,,,,,,,,,,,,
Katherine,Thresh,502,Silver,,,,,,,,,,,,
,Ezreal,358,,,,,,,,,,,,,
,Nunu,111,,,,,,,,,,,,,
Nicole,Udyr,514,Silver,,,,,,,,,,,,
,Twisted Fate,556,,,,,,,,,,,,,
,Sion,133,,,,,,,,,,,,,
Alexandra,Swain,312,Silver,,,,,,,,,,,,
,Brand,780,,,,,,,,,,,,,
,Rammus,780,,,,,,,,,,,,,
Savannah,Master Yi,122,Silver,,,,,,,,,,,,
,Xin Zhao,794,,,,,,,,,,,,,
,Cassiopeia,40,,,,,,,,,,,,,
Maria,Varus,149,Silver,,,,,,,,,,,,
,Ekko,412,,,,,,,,,,,,,
,Kalista,124,,,,,,,,,,,,,
Amanda,Veigar,90,Silver,,,,,,,,,,,,
,Veigar,564,,,,,,,,,,,,,
,Pantheon,395,,,,,,,,,,,,,
Mackenzie,Elise,109,Silver,,,,,,,,,,,,
,Fizz,392,,,,,,,,,,,,,
,Janna,290,,,,,,,,,,,,,
Stephanie,Shyvana,625,Silver,,,,,,,,,,,,
,Draven,132,,,,,,,,,,,,,
,Tahm Kench,624,,,,,,,,,,,,,
Allison,Varus,123,Silver,,,,,,,,,,,,
,Draven,678,,,,,,,,,,,,,
,Azir,545,,,,,,,,,,,,,
Mia,Fiora,562,Silver,,,,,,,,,,,,
,Sejuani,556,,,,,,,,,,,,,
,Malphite,71,,,,,,,,,,,,,
Brooke,Swain,590,Silver,,,,,,,,,,,,
,Quinn,340,,,,,,,,,,,,,
,Twisted Fate,116,,,,,,,,,,,,,
Jordan,Miss Fortune,741,Silver,,,,,,,,,,,,
,Malphite,272,,,,,,,,,,,,,
,Shen,262,,,,,,,,,,,,,
Jenna,Cho'Gath,48,Silver,,,,,,,,,,,,
,Twitch,439,,,,,,,,,,,,,
,Thresh,131,,,,,,,,,,,,,
Rebecca,Jarvan IV,158,Silver,,,,,,,,,,,,
,Ekko,432,,,,,,,,,,,,,
,Dr. Mundo,535,,,,,,,,,,,,,
Mary,Nami,669,Silver,,,,,,,,,,,,
,Nocturne,388,,,,,,,,,,,,,
,Yasuo,593,,,,,,,,,,,,,
Makayla,Alistar,310,Silver,,,,,,,,,,,,
,Warwick,710,,,,,,,,,,,,,
,Warwick,52,,,,,,,,,,,,,
Faith,Elise,89,Silver,,,,,,,,,,,,
,Kha'Zix,742,,,,,,,,,,,,,
,Taric,147,,,,,,,,,,,,,
Andrea,Brand,780,Silver,,,,,,,,,,,,
,Ahri,739,,,,,,,,,,,,,
,Rumble,203,,,,,,,,,,,,,
Katelyn,Cho'Gath,733,Silver,,,,,,,,,,,,
,Renekton,121,,,,,,,,,,,,,
,Sona,495,,,,,,,,,,,,,
Paige,LeBlanc,786,Silver,,,,,,,,,,,,
,Tryndamere,614,,,,,,,,,,,,,
,Vladimir,308,,,,,,,,,,,,,
Madeline,Talon,783,Silver,,,,,,,,,,,,
,Anivia,515,,,,,,,,,,,,,
,Ezreal,554,,,,,,,,,,,,,
Gabrielle,Vi,177,Silver,,,,,,,,,,,,
,Kha'Zix,327,,,,,,,,,,,,,
,Cassiopeia,144,,,,,,,,,,,,,
Michelle,Brand,410,Silver,,,,,,,,,,,,
,Renekton,628,,,,,,,,,,,,,
,Hecarim,157,,,,,,,,,,,,,
Kaylee,Fiora,80,Silver,,,,,,,,,,,,
,Malzahar,329,,,,,,,,,,,,,
,Cassiopeia,25,,,,,,,,,,,,,
Sara,Lissandra,45,Silver,,,,,,,,,,,,
,Riven,586,,,,,,,,,,,,,
,Xin Zhao,143,,,,,,,,,,,,,
Kimberly,Graves,85,Silver,,,,,,,,,,,,
,Darius,692,,,,,,,,,,,,,
,Heimerdinger,109,,,,,,,,,,,,,
Amber,Nunu,773,Silver,,,,,,,,,,,,
,Orianna,642,,,,,,,,,,,,,
,Akali,116,,,,,,,,,,,,,
Trinity,Lux,629,Silver,,,,,,,,,,,,
,Garen,362,,,,,,,,,,,,,
,Rengar,169,,,,,,,,,,,,,
Zoe,Janna,41,Silver,,,,,,,,,,,,
,Lucian,655,,,,,,,,,,,,,
,Vayne,453,,,,,,,,,,,,,
Caroline,Morgana,171,Silver,,,,,,,,,,,,
,Maokai,179,,,,,,,,,,,,,
,Karma,331,,,,,,,,,,,,,
Sierra,Volibear,276,Silver,,,,,,,,,,,,
,LeBlanc,638,,,,,,,,,,,,,
,Jayce,614,,,,,,,,,,,,,
Ava,Varus,347,Silver,,,,,,,,,,,,
,Evelynn,422,,,,,,,,,,,,,
,Nasus,535,,,,,,,,,,,,,
Vanessa,Kassadin,108,Silver,,,,,,,,,,,,
,Mordekaiser,601,,,,,,,,,,,,,
,Lee Sin,344,,,,,,,,,,,,,
Kylie,Malzahar,682,Silver,,,,,,,,,,,,
,Gragas,592,,,,,,,,,,,,,
,Anivia,530,,,,,,,,,,,,,
Danielle,Sion,164,Silver,,,,,,,,,,,,
,Skarner,577,,,,,,,,,,,,,
,Talon,282,,,,,,,,,,,,,
Erin,Azir,81,Silver,,,,,,,,,,,,
,Wukong,437,,,,,,,,,,,,,
,Tryndamere,40,,,,,,,,,,,,,
Alexa,Olaf,641,Silver,,,,,,,,,,,,
,Sivir,433,,,,,,,,,,,,,
,Amumu,109,,,,,,,,,,,,,
Ella,Jayce,527,Silver,,,,,,,,,,,,
,Draven,87,,,,,,,,,,,,,
,Garen,272,,,,,,,,,,,,,
Autumn,Renekton,353,Silver,,,,,,,,,,,,
,Azir,342,,,,,,,,,,,,,
,Maokai,419,,,,,,,,,,,,,
Jacqueline,Corki,295,Silver,,,,,,,,,,,,
,Cassiopeia,572,,,,,,,,,,,,,
,Rengar,362,,,,,,,,,,,,,
Lily,Nocturne,453,Silver,,,,,,,,,,,,
,Diana,303,,,,,,,,,,,,,
,Riven,360,,,,,,,,,,,,,
Jada,Lee Sin,676,Silver,,,,,,,,,,,,
,Taric,107,,,,,,,,,,,,,
,Graves,728,,,,,,,,,,,,,
Bailey,Karma,637,Silver,,,,,,,,,,,,
,Nunu,110,,,,,,,,,,,,,
,Vel'Koz,199,,,,,,,,,,,,,
Shelby,Blitzcrank,160,Silver,,,,,,,,,,,,
,Kassadin,450,,,,,,,,,,,,,
,Olaf,247,,,,,,,,,,,,,
Melissa,Ahri,125,Silver,,,,,,,,,,,,
,Nidalee,234,,,,,,,,,,,,,
,Blitzcrank,785,,,,,,,,,,,,,
Gabriella,Aatrox,647,Silver,,,,,,,,,,,,
,Wukong,270,,,,,,,,,,,,,
,Orianna,762,,,,,,,,,,,,,
Courtney,Azir,187,Silver,,,,,,,,,,,,
,Varus,143,,,,,,,,,,,,,
,Mordekaiser,227,,,,,,,,,,,,,
Leah,Urgot,477,Silver,,,,,,,,,,,,
,Jax,633,,,,,,,,,,,,,
,Aatrox,554,,,,,,,,,,,,,
Riley,Annie,220,Silver,,,,,,,,,,,,
,Sona,468,,,,,,,,,,,,,
,Jax,113,,,,,,,,,,,,,
Marissa,Tahm Kench,117,Silver,,,,,,,,,,,,
,Teemo,715,,,,,,,,,,,,,
,Amumu,76,,,,,,,,,,,,,
Angelina,Jarvan IV,734,Silver,,,,,,,,,,,,
,Kassadin,762,,,,,,,,,,,,,
,Riven,339,,,,,,,,,,,,,
Isabel,Lux,622,Silver,,,,,,,,,,,,
,Miss Fortune,78,,,,,,,,,,,,,
,Nasus,758,,,,,,,,,,,,,
Leslie,Annie,612,Silver,,,,,,,,,,,,
,Hecarim,359,,,,,,,,,,,,,
,Malzahar,157,,,,,,,,,,,,,
Angela,Bard,106,Silver,,,,,,,,,,,,
,Brand,415,,,,,,,,,,,,,
,Twisted Fate,655,,,,,,,,,,,,,
Ariana,Jax,784,Silver,,,,,,,,,,,,
,Lux,245,,,,,,,,,,,,,
,Caitlyn,125,,,,,,,,,,,,,
Claire,Udyr,521,Silver,,,,,,,,,,,,
,Trundle,537,,,,,,,,,,,,,
,Urgot,150,,,,,,,,,,,,,
Lillian,Renekton,484,Silver,,,,,,,,,,,,
,Maokai,755,,,,,,,,,,,,,
,Fizz,361,,,,,,,,,,,,,
Christina,Cho'Gath,329,Silver,,,,,,,,,,,,
,Taric,164,,,,,,,,,,,,,
,Draven,81,,,,,,,,,,,,,
Catherine,LeBlanc,219,Silver,,,,,,,,,,,,
,Nasus,573,,,,,,,,,,,,,
,Graves,446,,,,,,,,,,,,,
Maya,Wukong,27,Silver,,,,,,,,,,,,
,Evelynn,787,,,,,,,,,,,,,
,Shaco,281,,,,,,,,,,,,,
Audrey,Renekton,697,Silver,,,,,,,,,,,,
,Karthus,142,,,,,,,,,,,,,
,Garen,212,,,,,,,,,,,,,
Aaliyah,Gnar,294,Silver,,,,,,,,,,,,
,Volibear,482,,,,,,,,,,,,,
,Blitzcrank,218,,,,,,,,,,,,,
Molly,Darius,83,Silver,,,,,,,,,,,,
,Xerath,116,,,,,,,,,,,,,
,Nocturne,315,,,,,,,,,,,,,
Jocelyn,Lucian,249,Silver,,,,,,,,,,,,
,Ashe,550,,,,,,,,,,,,,
,Nasus,612,,,,,,,,,,,,,
Breanna,Darius,687,Silver,,,,,,,,,,,,
,Kha'Zix,452,,,,,,,,,,,,,
,Zyra,400,,,,,,,,,,,,,
Melanie,Vel'Koz,502,Silver,,,,,,,,,,,,
,Shaco,263,,,,,,,,,,,,,
,Cho'Gath,733,,,,,,,,,,,,,
Mariah,Zyra,567,Silver,,,,,,,,,,,,
,Thresh,692,,,,,,,,,,,,,
,Jayce,402,,,,,,,,,,,,,
Jade,Nunu,246,Silver,,,,,,,,,,,,
,Evelynn,594,,,,,,,,,,,,,
,Skarner,31,,,,,,,,,,,,,
Katie,Maokai,595,Silver,,,,,,,,,,,,
,Orianna,705,,,,,,,,,,,,,
,LeBlanc,785,,,,,,,,,,,,,
Briana,Twisted Fate,561,Silver,,,,,,,,,,,,
,Caitlyn,228,,,,,,,,,,,,,
,Malphite,515,,,,,,,,,,,,,
Arianna,Blitzcrank,551,Silver,,,,,,,,,,,,
,Vi,233,,,,,,,,,,,,,
,Diana,743,,,,,,,,,,,,,
Diana,Vi,150,Silver,,,,,,,,,,,,
,Xin Zhao,564,,,,,,,,,,,,,
,Irelia,184,,,,,,,,,,,,,
Evelyn,LeBlanc,363,Silver,,,,,,,,,,,,
,Volibear,659,,,,,,,,,,,,,
,Singed,655,,,,,,,,,,,,,
Kathryn,Jax,455,Silver,,,,,,,,,,,,
,Pantheon,645,,,,,,,,,,,,,
,Zilean,440,,,,,,,,,,,,,
Laura,Urgot,638,Silver,,,,,,,,,,,,
,Karthus,261,,,,,,,,,,,,,
,Lissandra,167,,,,,,,,,,,,,
Alexandria,Karma,104,Silver,,,,,,,,,,,,
,Nautilus,604,,,,,,,,,,,,,
,Zac,91,,,,,,,,,,,,,
Sofia,Orianna,368,Silver,,,,,,,,,,,,
,Bard,635,,,,,,,,,,,,,
,Braum,496,,,,,,,,,,,,,
Amy,Vladimir,730,Silver,,,,,,,,,,,,
,Jayce,26,,,,,,,,,,,,,
,Renekton,568,,,,,,,,,,,,,
Gabriela,Nocturne,47,Silver,,,,,,,,,,,,
,Shen,69,,,,,,,,,,,,,
,Zilean,408,,,,,,,,,,,,,
Caitlin,Evelynn,645,Silver,,,,,,,,,,,,
,Talon,644,,,,,,,,,,,,,
,Zed,436,,,,,,,,,,,,,
Kelsey,Malphite,377,Silver,,,,,,,,,,,,
,Lux,698,,,,,,,,,,,,,
,Morgana,666,,,,,,,,,,,,,
Isabelle,Malphite,707,Silver,,,,,,,,,,,,
,Zilean,322,,,,,,,,,,,,,
,Diana,667,,,,,,,,,,,,,
Angel,Talon,613,Silver,,,,,,,,,,,,
,Kayle,661,,,,,,,,,,,,,
,Teemo,226,,,,,,,,,,,,,
Madelyn,Diana,299,Silver,,,,,,,,,,,,
,Janna,502,,,,,,,,,,,,,
,Yasuo,293,,,,,,,,,,,,,
Avery,Viktor,114,Silver,,,,,,,,,,,,
,Cho'Gath,68,,,,,,,,,,,,,
,Vi,549,,,,,,,,,,,,,
Lindsey,Ryze,484,Silver,,,,,,,,,,,,
,Evelynn,74,,,,,,,,,,,,,
,Sejuani,385,,,,,,,,,,,,,
Kelly,Urgot,420,Silver,,,,,,,,,,,,
,Soraka,685,,,,,,,,,,,,,
,Talon,545,,,,,,,,,,,,,
Margaret,Nunu,116,Silver,,,,,,,,,,,,
,Sion,522,,,,,,,,,,,,,
,Vayne,472,,,,,,,,,,,,,
Cheyenne,Braum,99,Silver,,,,,,,,,,,,
,Katarina,628,,,,,,,,,,,,,
,Volibear,648,,,,,,,,,,,,,
Sabrina,Singed,309,Silver,,,,,,,,,,,,
,Darius,237,,,,,,,,,,,,,
,Gangplank,657,,,,,,,,,,,,,
Mikayla,Veigar,276,Silver,,,,,,,,,,,,
,Shyvana,237,,,,,,,,,,,,,
,Akali,476,,,,,,,,,,,,,
Adriana,Shyvana,655,Silver,,,,,,,,,,,,
,Riven,714,,,,,,,,,,,,,
,Nidalee,364,,,,,,,,,,,,,
Alicia,Kassadin,203,Silver,,,,,,,,,,,,
,Olaf,276,,,,,,,,,,,,,
,Tahm Kench,466,,,,,,,,,,,,,
Cassandra,Caitlyn,136,Silver,,,,,,,,,,,,
,Fizz,385,,,,,,,,,,,,,
,Sona,575,,,,,,,,,,,,,
Daniela,Teemo,481,Silver,,,,,,,,,,,,
,Fizz,663,,,,,,,,,,,,,
,Nautilus,121,,,,,,,,,,,,,
Cassidy,Shen,499,Silver,,,,,,,,,,,,
,Rammus,256,,,,,,,,,,,,,
,LeBlanc,794,,,,,,,,,,,,,
Jillian,Blitzcrank,371,Silver,,,,,,,,,,,,
,Morgana,146,,,,,,,,,,,,,
,Corki,766,,,,,,,,,,,,,
Kennedy,Teemo,641,Silver,,,,,,,,,,,,
,Akali,102,,,,,,,,,,,,,
,Nasus,239,,,,,,,,,,,,,
Brittany,Master Yi,238,Silver,,,,,,,,,,,,
,Kha'Zix,495,,,,,,,,,,,,,
,Twisted Fate,110,,,,,,,,,,,,,
Miranda,Kog'Maw,398,Silver,,,,,,,,,,,,
,Elise,596,,,,,,,,,,,,,
,Ekko,502,,,,,,,,,,,,,
Tiffany,Syndra,628,Silver,,,,,,,,,,,,
,Karthus,620,,,,,,,,,,,,,
,Twisted Fate,369,,,,,,,,,,,,,
Ana,Zyra,511,Silver,,,,,,,,,,,,
,Morgana,159,,,,,,,,,,,,,
,Zac,301,,,,,,,,,,,,,
Lydia,Lucian,289,Silver,,,,,,,,,,,,
,Shen,273,,,,,,,,,,,,,
,Jarvan IV,524,,,,,,,,,,,,,
Erica,Dr. Mundo,710,Silver,,,,,,,,,,,,
,Janna,660,,,,,,,,,,,,,
,Sivir,561,,,,,,,,,,,,,
Mya,Pantheon,449,Silver,,,,,,,,,,,,
,Ashe,556,,,,,,,,,,,,,
,Twisted Fate,85,,,,,,,,,,,,,
Brooklyn,Corki,24,Silver,,,,,,,,,,,,
,Akali,358,,,,,,,,,,,,,
,Zac,171,,,,,,,,,,,,,
Amelia,Jax,390,Silver,,,,,,,,,,,,
,Shaco,45,,,,,,,,,,,,,
,Katarina,565,,,,,,,,,,,,,
Alexia,Gragas,33,Silver,,,,,,,,,,,,
,Swain,66,,,,,,,,,,,,,
,Graves,541,,,,,,,,,,,,,
Daisy,Syndra,704,Silver,,,,,,,,,,,,
,Ezreal,428,,,,,,,,,,,,,
,Malzahar,110,,,,,,,,,,,,,
Mckenzie,Tryndamere,90,Silver,,,,,,,,,,,,
,Gangplank,336,,,,,,,,,,,,,
,Ryze,594,,,,,,,,,,,,,
Caitlyn,Gragas,218,Silver,,,,,,,,,,,,
,Miss Fortune,109,,,,,,,,,,,,,
,Jinx,517,,,,,,,,,,,,,
Skylar,Amumu,570,Silver,,,,,,,,,,,,
,Nami,623,,,,,,,,,,,,,
,Cassiopeia,358,,,,,,,,,,,,,
Summer,Maokai,520,Silver,,,,,,,,,,,,
,Syndra,318,,,,,,,,,,,,,
,Fiddlesticks,405,,,,,,,,,,,,,
Angelica,Kog'Maw,462,Silver,,,,,,,,,,,,
,Fizz,781,,,,,,,,,,,,,
,Dr. Mundo,674,,,,,,,,,,,,,
Crystal,Vi,679,Silver,,,,,,,,,,,,
,Kayle,576,,,,,,,,,,,,,
,Zac,479,,,,,,,,,,,,,
Sophie,Xerath,329,Silver,,,,,,,,,,,,
,Blitzcrank,458,,,,,,,,,,,,,
,Kalista,362,,,,,,,,,,,,,
Karen,Nocturne,747,Silver,,,,,,,,,,,,
,Varus,52,,,,,,,,,,,,,
,Trundle,735,,,,,,,,,,,,,
Gracie,Draven,379,Silver,,,,,,,,,,,,
,Ashe,398,,,,,,,,,,,,,
,Singed,199,,,,,,,,,,,,,
Ashlyn,Jinx,778,Silver,,,,,,,,,,,,
,Bard,76,,,,,,,,,,,,,
,Jarvan IV,430,,,,,,,,,,,,,
Kiara,Kog'Maw,792,Silver,,,,,,,,,,,,
,Maokai,414,,,,,,,,,,,,,
,Akali,167,,,,,,,,,,,,,
Erika,Rumble,612,Silver,,,,,,,,,,,,
,Vayne,68,,,,,,,,,,,,,
,Zilean,559,,,,,,,,,,,,,
Hope,Pantheon,779,Silver,,,,,,,,,,,,
,Zyra,474,,,,,,,,,,,,,
,Kennen,672,,,,,,,,,,,,,
Gianna,Xin Zhao,744,Silver,,,,,,,,,,,,
,Skarner,715,,,,,,,,,,,,,
,Brand,776,,,,,,,,,,,,,
Bianca,Cassiopeia,43,Silver,,,,,,,,,,,,
,Fiddlesticks,148,,,,,,,,,,,,,
,Corki,789,,,,,,,,,,,,,
Heather,Rumble,265,Silver,,,,,,,,,,,,
,Galio,146,,,,,,,,,,,,,
,Kha'Zix,577,,,,,,,,,,,,,
Veronica,Riven,423,Silver,,,,,,,,,,,,
,Irelia,602,,,,,,,,,,,,,
,Syndra,627,,,,,,,,,,,,,
Valerie,Trundle,724,Silver,,,,,,,,,,,,
,Fiora,344,,,,,,,,,,,,,
,Talon,295,,,,,,,,,,,,,
Chelsea,Ekko,752,Silver,,,,,,,,,,,,
,Katarina,599,,,,,,,,,,,,,
,Braum,589,,,,,,,,,,,,,
Natalia,Maokai,602,Silver,,,,,,,,,,,,
,Rumble,300,,,,,,,,,,,,,
,Ashe,357,,,,,,,,,,,,,
Kylee,Kayle,694,Silver,,,,,,,,,,,,
,Gangplank,779,,,,,,,,,,,,,
,Kennen,360,,,,,,,,,,,,,
Karina,Xin Zhao,111,Silver,,,,,,,,,,,,
,Lucian,630,,,,,,,,,,,,,
,Jinx,462,,,,,,,,,,,,,
Alondra,Lissandra,579,Silver,,,,,,,,,,,,
,Gangplank,405,,,,,,,,,,,,,
,Rumble,375,,,,,,,,,,,,,
Naomi,Taric,680,Silver,,,,,,,,,,,,
,Blitzcrank,477,,,,,,,,,,,,,
,Shen,189,,,,,,,,,,,,,
Jordyn,Karthus,652,Silver,,,,,,,,,,,,
,Galio,783,,,,,,,,,,,,,
,Syndra,537,,,,,,,,,,,,,
Jamie,Shyvana,662,Silver,,,,,,,,,,,,
,Ekko,633,,,,,,,,,,,,,
,Kha'Zix,524,,,,,,,,,,,,,
Meghan,Renekton,189,Silver,,,,,,,,,,,,
,Hecarim,346,,,,,,,,,,,,,
,Gragas,630,,,,,,,,,,,,,
Peyton,Gragas,620,Silver,,,,,,,,,,,,
,Zilean,563,,,,,,,,,,,,,
,Pantheon,741,,,,,,,,,,,,,
Abby,Janna,790,Silver,,,,,,,,,,,,
,Malphite,628,,,,,,,,,,,,,
,Garen,53,,,,,,,,,,,,,
Payton,Vel'Koz,408,Silver,,,,,,,,,,,,
,Gangplank,573,,,,,,,,,,,,,
,Zyra,706,,,,,,,,,,,,,
Juliana,Renekton,117,Silver,,,,,,,,,,,,
,Janna,459,,,,,,,,,,,,,
,Gragas,729,,,,,,,,,,,,,
Kendall,Annie,600,Silver,,,,,,,,,,,,
,Rek'Sai,376,,,,,,,,,,,,,
,Tristana,518,,,,,,,,,,,,,
Bethany,Quinn,494,Silver,,,,,,,,,,,,
,Aatrox,274,,,,,,,,,,,,,
,Nidalee,432,,,,,,,,,,,,,
Carly,Janna,60,Silver,,,,,,,,,,,,
,Fizz,300,,,,,,,,,,,,,
,Blitzcrank,203,,,,,,,,,,,,,
Cynthia,Rammus,554,Silver,,,,,,,,,,,,
,Tristana,588,,,,,,,,,,,,,
,Ashe,376,,,,,,,,,,,,,
Kate,Yasuo,736,Silver,,,,,,,,,,,,
,Morgana,32,,,,,,,,,,,,,
,Brand,121,,,,,,,,,,,,,
Hayley,Darius,135,Silver,,,,,,,,,,,,
,Rengar,516,,,,,,,,,,,,,
,Urgot,164,,,,,,,,,,,,,
Delaney,Irelia,146,Silver,,,,,,,,,,,,
,Caitlyn,670,,,,,,,,,,,,,
,Poppy,524,,,,,,,,,,,,,
Kristen,Trundle,320,Silver,,,,,,,,,,,,
,Katarina,129,,,,,,,,,,,,,
,Warwick,316,,,,,,,,,,,,,
Jasmin,Teemo,113,Silver,,,,,,,,,,,,
,Twisted Fate,425,,,,,,,,,,,,,
,Jax,253,,,,,,,,,,,,,
Monica,Draven,196,Silver,,,,,,,,,,,,
,Zyra,645,,,,,,,,,,,,,
,Viktor,478,,,,,,,,,,,,,
Karla,Kha'Zix,262,Silver,,,,,,,,,,,,
,Skarner,701,,,,,,,,,,,,,
,Caitlyn,585,,,,,,,,,,,,,
Alejandra,Ahri,241,Silver,,,,,,,,,,,,
,Tryndamere,153,,,,,,,,,,,,,
,Orianna,346,,,,,,,,,,,,,
Mckenna,Skarner,770,Silver,,,,,,,,,,,,
,Lee Sin,116,,,,,,,,,,,,,
,Nunu,223,,,,,,,,,,,,,
Shannon,Kog'Maw,728,Silver,,,,,,,,,,,,
,Kalista,211,,,,,,,,,,,,,
,Syndra,71,,,,,,,,,,,,,
Maggie,Trundle,445,Silver,,,,,,,,,,,,
,Kassadin,639,,,,,,,,,,,,,
,Braum,786,,,,,,,,,,,,,
Rylee,Wukong,614,Silver,,,,,,,,,,,,
,Lulu,365,,,,,,,,,,,,,
,Miss Fortune,81,,,,,,,,,,,,,
Kyla,Sejuani,749,Silver,,,,,,,,,,,,
,Jinx,549,,,,,,,,,,,,,
,Jinx,305,,,,,,,,,,,,,
Nevaeh,Malphite,445,Silver,,,,,,,,,,,,
,Malphite,384,,,,,,,,,,,,,
,Diana,420,,,,,,,,,,,,,
Valeria,Shyvana,480,Silver,,,,,,,,,,,,
,Dr. Mundo,169,,,,,,,,,,,,,
,Master Yi,743,,,,,,,,,,,,,
Hanna,Evelynn,115,Silver,,,,,,,,,,,,
,Karma,83,,,,,,,,,,,,,
,Vladimir,281,,,,,,,,,,,,,
Brenda,Fiddlesticks,535,Silver,,,,,,,,,,,,
,Syndra,108,,,,,,,,,,,,,
,Tahm Kench,717,,,,,,,,,,,,,
Julianna,Wukong,559,Silver,,,,,,,,,,,,
